Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2022-09-02,703.1450805664062,705.5117755531663,693.5362758079048,696.8260165078848,12038086
2022-09-05,707.6654663085938,709.5351321703702,702.482369800808,703.4290477623429,12131932
2022-09-06,704.9674072265625,713.156194796427,703.5947126110668,709.4878176550125,12238696
2022-09-07,701.63037109375,705.2750580128373,696.4236424775478,696.4236424775478,9776206
2022-09-08,708.8724365234375,710.0084616181538,701.5593724810251,705.3223942153467,11164690
2022-09-09,709.3458251953125,714.2685624302175,707.1921673792319,708.2098000210051,15128888
2022-09-12,706.9554443359375,711.9018134782359,705.2750678740501,710.0084575913257,11080492
2022-09-13,716.209228515625,717.5346008263482,709.3221807419732,709.4878378356536,13001966
2022-09-14,723.5696411132812,728.4213656433966,706.3874130797399,707.1921240116534,20219760
2022-09-15,719.8065795898438,729.3916941454547,715.6885534856144,724.2086553128241,13539372
2022-09-16,706.5767211914062,716.9664880842785,701.9616664055304,711.4757677925938,20560046
2022-09-19,711.2391357421875,716.6352116395905,700.5416864112245,704.8017372069685,12076038
2022-09-20,719.8065795898438,721.3686213704209,714.694553161901,716.6352314664156,10781668
2022-09-21,718.6942749023438,720.1853043412685,712.3752106694769,713.7952277007117,9072304
2022-09-22,703.3817138671875,714.812861621089,701.8433622049612,710.955137435071,12048144
2022-09-23,684.5191650390625,698.1749828076821,680.1881018946707,696.920622977358,15806252
2022-09-26,675.2890625,679.9277498021432,671.1946687964193,674.6736987181858,8923486
2022-09-27,669.2304077148438,681.6082354918846,665.9880467618623,678.0108702495844,12639700
2022-09-28,657.728271484375,667.6920233859096,656.0005724707542,665.5146754065687,11816132
2022-09-29,654.3201293945312,663.7158966193714,652.6398106789119,660.9232428535685,14410388
2022-09-30,672.7803344726562,677.561046520772,646.1076950288735,652.6397959370244,15781756
2022-10-03,668.922607421875,671.1236451823496,663.1952174570123,667.3842557736752,11541112
2022-10-04,687.7615966796875,690.1282917818199,675.0524555373647,676.638129699665,11538526
2022-10-06,680.1881103515625,692.3055766138067,678.8627381029233,691.051216767887,12549198
2022-10-07,677.25341796875,679.2177284598232,672.3069910888432,676.9930584243101,13297994
2022-10-10,669.7747192382812,674.9814485044445,661.8226005195202,666.4613460689046,13109302
2022-10-11,662.9822387695312,670.721319359864,662.4141973381068,663.195218193418,14521620
2022-10-12,667.3133544921875,669.7036818066864,661.3966169107936,664.1892708246992,9225050
2022-10-13,659.645263671875,665.6330139849169,655.1012205192,663.6450131620727,14714234
2022-10-14,681.1348266601562,684.9215386916234,669.8930253167381,670.7213685736215,12849920
2022-10-17,684.70849609375,689.9388569363749,675.454696308178,679.2414079903542,18410500
